ds,y,onpromotion
2017-07-08,9.305306856360366,209
2017-07-09,8.543378154093196,148
2017-07-10,9.360997355949166,197
2017-07-11,9.26430370401858,192
2017-07-12,9.527147876079008,444
2017-07-13,9.237054645972774,165
2017-07-14,9.423536531956104,347
2017-07-15,9.197478410437334,158
2017-07-16,8.440349079443628,131
2017-07-17,9.335978078071992,164
2017-07-18,9.390922667298076,181
2017-07-19,9.472653712070127,399
2017-07-20,9.254350932492573,177
2017-07-21,9.455770521484682,322
2017-07-22,9.316637608773743,163
2017-07-23,8.577278750317305,120
2017-07-24,9.31432653364207,149
2017-07-25,9.242850448899745,156
2017-07-26,9.439882053135346,369
2017-07-27,9.21827302512164,145
2017-07-28,9.338090372010763,291
2017-07-29,9.22682298431286,133
2017-07-30,8.507388479879461,107
2017-07-31,9.361147611588304,143
2017-08-01,9.378469101908914,129
2017-08-02,9.583869734255966,364
2017-08-03,9.112906137965023,95
2017-08-04,9.405158352210607,290
2017-08-05,9.147249229547178,110
2017-08-06,8.391686202233892,83
2017-08-07,9.262850845300813,119
2017-08-08,9.312152910098858,113
2017-08-09,9.440233255220466,338
2017-08-10,9.29059035047533,125
2017-08-11,8.595031999239483,216
2017-08-12,8.92859040308809,103
2017-08-13,8.26970110580993,73
2017-08-14,9.252855077053235,120
2017-08-15,9.192639737779794,115
